GDP/breakdown at current prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bhutan,Household consumption expenditure (including Non-profit institutions serving households),"45,197,500","48,513,530","51,268,524","57,731,144","67,845,469","63,453,055","64,926,037","71,071,675","68,920,725","78,321,313","90,385,398","108,872,792","118,076,627","125,687,883","117,581,715","113,573,815","149,030,678","170,377,801","170,409,959","159,712,761","148,248,728","138,938,219","139,590,440","122,047,824","110,883,286","120,403,596","132,097,082","193,704,568","205,710,552","236,690,705","209,515,487","217,886,505","234,828,160","278,960,106","304,673,432","330,752,324","343,295,689","468,526,351","500,211,167","561,968,253","694,402,418","748,381,759","798,885,738","910,661,546","909,166,947","1,001,278,387"
Bhutan,General government final consumption expenditure,"13,214,437","14,201,887","15,005,707","16,839,273","19,936,489","18,562,031","18,743,132","21,350,138","19,889,463","21,721,219","30,472,017","27,691,406","28,981,951","33,217,807","39,130,531","40,129,751","36,733,262","34,857,091","35,159,734","41,712,849","47,932,158","33,456,192","35,424,475","37,940,936","39,520,295","53,661,695","64,635,288","78,774,817","72,310,286","74,632,194","96,368,599","102,595,776","110,890,561","127,074,352","146,739,615","179,399,311","190,792,727","228,660,452","238,421,485","270,261,323","316,841,791","365,281,021","349,777,570","311,862,255","330,889,707","331,758,215"
Bhutan,Gross capital formation,"19,972,295","21,439,425","22,653,489","25,510,342","29,990,336","28,024,561","28,693,944","31,450,196","30,360,928","34,680,964","40,157,028","47,331,594","53,049,137","63,996,690","63,757,145","74,810,788","83,227,638","93,649,125","109,072,809","95,587,687","99,245,760","76,693,062","100,250,821","104,421,959","141,174,638","140,611,172","137,238,751","124,204,529","135,308,076","166,324,978","211,655,498","287,515,274","321,539,611","366,586,520","442,987,748","426,211,774","417,740,408","350,893,038","540,043,611","578,460,824","978,269,279","1,231,390,044","1,238,477,607","826,524,806","1,131,159,016","1,178,698,510"
Bhutan,Gross fixed capital formation (including Acquisitions less disposals of valuables),"20,501,006","22,009,157","23,257,042","26,178,717","30,796,468","28,777,003","29,407,784","32,360,092","31,173,333","35,342,554","41,826,368","48,294,800","52,928,677","64,284,384","61,812,313","74,153,595","81,081,020","90,577,550","103,936,966","88,106,630","87,052,314","81,301,926","102,148,687","108,496,893","125,696,132","133,779,680","138,134,128","143,089,657","145,508,544","185,099,580","219,521,872","283,267,671","325,134,355","368,867,048","444,947,057","426,332,801","416,537,956","385,067,869","525,912,669","584,026,054","970,129,881","1,238,156,616","1,239,825,021","835,845,408","1,145,502,008","1,174,704,942"
Bhutan,Changes in inventories,"-528,711","-569,732","-603,553","-668,374","-806,132","-752,441","-713,840","-909,896","-812,405","-661,590","-1,669,340","-963,207","120,460","-287,694","1,944,832","657,193","2,146,618","3,071,576","5,135,843","7,481,058","12,193,446","-4,608,864","-1,897,866","-4,074,933","15,478,506","6,831,492","-895,377","-18,885,127","-10,200,468","-18,774,602","-7,866,374","4,247,603","-3,594,744","-2,280,527","-1,959,308","-121,027","1,202,451","-34,174,831","14,130,942","-5,565,230","8,139,398","-6,766,573","-1,347,414","-9,320,602","-14,342,992","3,993,568"
Bhutan,Exports of goods and services,"8,877,035","9,528,266","10,076,387","11,330,936","13,324,911","12,497,252","12,690,586","13,986,500","13,687,877","14,964,473","18,164,725","22,193,035","20,037,712","19,605,131","21,482,006","25,350,704","34,852,499","58,519,801","78,244,586","76,003,089","78,983,569","78,930,722","78,758,471","72,894,901","78,491,970","112,376,128","110,227,569","128,982,879","122,491,330","128,009,111","129,007,901","125,226,515","128,201,349","158,786,313","218,041,619","313,215,510","488,540,410","657,491,711","613,943,798","565,362,589","673,077,625","750,018,038","706,237,983","727,610,625","710,750,517","727,289,539"
Bhutan,Imports of goods and services,"26,611,043","28,547,181","30,181,304","34,014,539","39,854,562","37,402,432","38,350,292","41,372,158","41,041,534","46,545,870","50,190,526","69,049,658","69,772,229","74,413,566","74,975,345","86,465,424","103,625,679","94,665,230","136,897,516","102,883,123","90,235,531","98,479,406","137,648,828","101,816,971","104,800,523","126,838,128","141,847,657","165,665,470","182,876,860","208,591,327","212,050,727","227,470,135","264,918,199","316,143,249","436,852,244","527,747,799","531,258,223","685,306,408","729,319,644","786,733,751","1,121,429,419","1,283,000,023","1,149,634,559","1,119,922,651","1,123,147,616","1,140,357,057"
Bhutan,Gross Domestic Product (GDP),"61,775,644","66,328,730","70,098,481","78,853,743","92,846,971","86,769,539","88,409,074","97,826,681","94,030,714","105,315,824","128,593,292","144,715,922","152,191,512","170,819,919","167,818,612","172,203,230","203,764,374","245,288,277","264,621,980","254,214,325","273,600,042","233,143,033","234,703,243","220,857,694","259,552,943","289,135,174","305,640,640","356,322,548","360,373,467","401,809,192","439,142,550","476,396,897","537,046,607","621,982,253","702,736,807","818,869,610","897,731,360","1,196,090,841","1,258,339,565","1,264,750,067","1,585,464,266","1,820,209,093","1,823,690,131","1,798,331,398","1,958,818,570","2,074,292,034"
Bhutan,"Agriculture, hunting, forestry, fishing (ISIC A-B)","26,446,121","28,407,112","30,019,116","33,731,956","39,813,909","37,149,092","37,696,651","42,252,552","40,066,886","44,353,782","57,671,853","59,142,490","61,833,605","68,338,926","69,975,267","72,932,817","82,829,830","90,125,985","101,164,106","95,396,311","101,606,776","81,177,960","83,064,693","73,009,015","89,859,395","92,590,195","94,897,599","110,642,978","108,254,647","111,354,003","117,695,471","121,826,709","137,044,032","151,689,139","168,483,319","182,912,428","192,181,738","223,324,209","231,657,007","230,525,948","266,322,845","297,155,060","291,150,696","289,596,218","328,535,890","337,699,394"
Bhutan,"Mining, Manufacturing, Utilities (ISIC C-E)","3,181,576","3,408,205","3,604,210","4,077,246","4,737,779","4,469,921","4,648,249","4,792,724","4,981,372","5,872,603","4,917,168","9,396,124","9,758,410","11,873,857","13,153,525","12,076,222","19,571,026","38,640,396","39,578,914","42,492,215","48,824,677","44,004,982","44,315,990","45,079,789","50,131,048","65,954,865","71,452,972","83,939,983","81,300,694","92,960,770","93,211,261","95,814,771","103,913,598","129,271,147","128,454,292","153,180,399","205,611,891","362,907,954","399,898,219","376,461,209","452,799,936","447,781,188","428,319,788","457,399,861","491,555,636","511,766,637"
Bhutan,Manufacturing (ISIC D),"2,580,610","2,763,088","2,922,813","3,309,366","3,835,343","3,627,906","3,782,686","3,847,293","4,073,284","4,814,222","3,723,039","8,001,586","8,049,864","10,145,579","10,477,177","9,782,670","9,981,768","14,002,940","14,724,231","20,026,621","22,520,225","20,766,819","21,497,837","20,320,339","24,011,125","30,483,385","34,671,867","35,121,381","33,891,063","35,287,610","36,021,297","39,852,619","39,834,921","44,741,312","50,669,352","58,297,019","68,377,410","97,542,150","105,583,834","103,650,498","138,305,909","150,948,137","161,369,210","149,812,103","159,023,763","174,914,448"
Bhutan,Construction (ISIC F),"8,078,613","8,661,776","9,150,110","10,345,569","12,073,274","11,311,541","11,776,200","12,378,796","12,350,919","14,924,925","13,701,409","21,097,447","26,300,822","32,290,818","26,863,766","24,771,614","27,399,600","29,577,777","27,107,595","22,952,921","22,882,542","20,128,320","21,792,309","20,761,040","25,214,456","27,552,119","26,811,369","30,445,496","32,465,185","43,343,776","61,444,361","80,921,168","96,917,484","107,795,412","126,689,717","141,026,069","132,864,927","163,996,286","143,683,541","154,315,420","225,449,468","298,187,933","330,664,657","304,210,403","302,799,411","349,215,023"
Bhutan,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","5,019,931","5,389,326","5,697,928","6,406,526","7,541,491","7,061,584","7,172,531","7,939,882","7,697,165","8,463,806","10,450,045","12,147,992","11,549,788","11,342,684","10,756,397","10,980,749","12,007,643","12,813,506","12,473,546","11,709,793","12,413,277","11,467,105","12,358,662","12,069,442","13,794,911","14,581,959","16,738,922","18,448,823","18,583,936","19,634,797","21,589,138","24,549,239","28,852,848","33,959,749","41,802,856","52,167,042","57,788,026","69,295,159","75,020,958","71,745,912","95,363,268","119,785,440","135,044,843","144,027,068","172,335,836","167,408,559"
Bhutan,"Transport, storage and communication (ISIC I)","2,894,299","3,107,921","3,284,503","3,693,781","4,351,739","4,065,431","4,138,174","4,592,935","4,400,898","4,914,971","6,092,429","6,709,312","7,041,471","7,860,315","7,279,017","8,599,628","9,307,506","10,036,673","13,625,309","14,303,187","18,973,398","16,783,201","17,393,977","19,172,665","19,455,641","21,052,170","22,929,761","26,772,448","28,597,538","36,368,206","40,044,605","44,144,683","50,442,171","56,372,623","72,713,359","88,220,337","90,385,984","108,077,147","123,336,274","123,744,179","151,846,838","182,687,461","173,213,302","167,357,898","188,575,744","196,582,445"
Bhutan,Other Activities (ISIC J-P),"15,537,930","16,696,261","17,645,903","19,801,417","23,426,567","21,845,190","22,037,947","25,034,603","23,517,361","25,466,068","35,467,769","33,673,767","33,013,036","35,437,068","37,256,794","43,123,635","55,477,723","66,872,871","76,202,747","74,024,476","69,259,520","56,591,211","52,208,064","45,980,369","50,467,847","57,301,010","61,671,466","75,250,176","82,064,994","89,190,456","95,726,587","98,963,033","103,108,841","123,135,379","137,864,347","171,478,964","189,376,507","233,603,332","247,664,836","272,735,996","330,368,275","390,568,069","356,514,581","341,959,873","368,253,808","396,634,130"
Bhutan,Total Value Added,"61,158,470","65,670,601","69,401,770","78,056,495","91,944,757","85,902,760","87,469,751","96,991,492","93,014,602","103,996,154","128,300,672","142,167,132","149,497,132","167,143,669","165,284,767","172,484,666","206,593,328","248,067,209","270,152,218","260,878,903","273,960,190","230,152,780","231,133,695","216,072,319","248,923,298","279,032,319","294,502,088","345,499,905","351,266,994","392,852,008","429,711,422","466,219,603","520,278,974","602,223,449","676,007,891","788,985,239","868,209,073","1,161,204,086","1,221,260,835","1,229,528,665","1,522,150,629","1,736,165,151","1,714,907,865","1,704,551,320","1,852,056,325","1,959,306,189"
Bolivia (Plurinational State of),Final consumption expenditure,"841,750,842","925,925,926","1,053,027,454","1,049,475,262","1,599,200,400","1,999,000,500","2,248,875,562","2,297,489,193","2,537,143,059","2,728,368,372","2,804,872,877","3,132,736,832","3,042,787,732","2,898,031,635","2,902,282,044","2,920,797,691","3,179,118,516","3,553,109,435","4,155,808,799","4,200,550,213","4,313,524,971","4,804,047,636","5,210,079,007","5,318,301,714","5,452,636,971","6,002,697,725","6,542,995,048","7,023,509,159","7,586,331,758","7,591,985,707","7,634,054,676","7,410,009,287","7,098,072,401","7,074,871,864","7,383,996,151","7,858,171,196","8,832,699,185","10,139,741,960","12,589,273,644","13,908,504,274","14,959,282,660","17,848,108,681","19,756,346,810","22,696,563,333","25,619,724,062","28,650,276,975"
Bolivia (Plurinational State of),Household consumption expenditure (including Non-profit institutions serving households),"757,575,758","841,750,842","902,594,961","899,550,225","1,399,300,350","1,749,125,437","1,949,025,487","1,957,120,423","2,134,421,938","2,219,072,943","2,346,934,448","2,631,498,939","2,630,539,071","2,595,372,139","2,458,569,106","2,578,186,448","2,855,047,884","3,153,797,924","3,632,300,933","3,637,431,966","3,741,317,195","4,158,863,135","4,483,764,971","4,551,610,949","4,641,039,422","5,091,304,265","5,557,184,013","5,921,552,112","6,378,084,045","6,365,970,845","6,413,065,248","6,129,826,499","5,835,733,210","5,739,567,128","5,957,609,251","6,332,742,897","7,188,873,656","8,295,231,987","10,375,362,342","11,358,005,698","12,241,482,185","14,546,679,386","16,116,291,378","18,452,846,550","20,766,959,304","22,876,807,083"
Bolivia (Plurinational State of),General government final consumption expenditure,"84,175,084","84,175,084","150,432,493","149,925,037","199,900,050","249,875,062","299,850,075","340,368,769","402,721,120","509,295,429","457,938,429","501,237,893","412,248,660","302,659,496","443,712,938","342,611,243","324,070,631","399,311,511","523,507,866","563,118,247","572,207,776","645,184,501","726,314,035","766,690,764","811,597,549","911,393,460","985,811,035","1,101,957,048","1,208,247,713","1,226,014,862","1,220,989,428","1,280,182,788","1,262,339,191","1,335,304,736","1,426,386,900","1,525,428,299","1,643,825,528","1,844,509,973","2,213,911,302","2,550,498,575","2,717,800,475","3,301,429,295","3,640,055,432","4,243,716,783","4,852,764,757","5,773,469,892"
Bolivia (Plurinational State of),Gross capital formation,"168,350,168","168,350,168","300,864,987","299,850,075","349,825,087","549,725,137","549,725,137","510,553,154","724,898,017","654,808,409","543,801,884","651,609,261","490,772,215","441,936,432","585,944,209","696,340,186","548,415,346","641,780,922","642,781,558","546,465,842","610,002,048","832,360,795","942,695,626","949,805,592","859,427,697","1,023,677,134","1,201,058,812","1,555,978,106","2,005,961,942","1,555,259,944","1,523,663,207","1,161,667,066","1,288,172,983","1,069,469,017","966,951,318","1,361,097,809","1,587,831,836","1,992,499,238","2,926,797,648","2,942,820,513","3,341,828,979","4,748,433,120","4,786,641,078","5,830,709,330","6,940,351,211","6,347,713,459"
Bolivia (Plurinational State of),Gross fixed capital formation (including Acquisitions less disposals of valuables),"168,350,168","168,350,168","225,648,740","249,875,062","349,825,087","449,775,112","549,725,137","510,553,154","644,353,793","618,430,164","515,180,733","551,361,682","510,403,103","436,579,627","491,818,020","482,899,601","440,848,060","485,786,616","583,952,288","565,507,458","611,294,974","773,919,329","920,903,641","955,667,142","888,212,357","1,043,050,755","1,196,557,660","1,503,429,069","1,967,443,179","1,582,225,395","1,502,164,713","1,133,850,655","1,237,180,518","1,023,548,886","1,025,329,469","1,240,506,133","1,637,235,098","2,117,536,729","2,876,095,280","2,857,507,123","3,256,403,800","4,544,763,781","4,973,493,028","5,843,695,079","6,923,276,537","7,028,524,234"
Bolivia (Plurinational State of),Changes in inventories,,,"75,216,247","49,975,012",,"99,950,025",,,"80,544,224","36,378,245","28,621,152","100,247,579","-19,630,889","5,356,805","94,126,189","213,440,585","107,567,287","155,994,306","58,829,270","-19,041,615","-1,292,926","58,441,466","21,791,985","-5,861,550","-28,784,660","-19,373,621","4,501,152","52,549,037","38,518,763","-26,965,452","21,498,494","27,816,412","50,992,465","45,920,131","-58,378,151","120,591,677","-49,403,262","-125,037,491","50,702,368","85,313,390","85,425,178","203,669,340","-186,851,951","-12,985,749","17,074,674","-680,810,775"
